"","participant","Stim","Valence","Arousal_rate.response","Valence_rate.response","Familiarity_rate.response","Pleasantness_rate.response","Arousal_rate.rt","Valence_rate.rt","Familiarity_rate.rt","Pleasantness_rate.rt"
"145",4,"Singing Bowls_rep.wav","Neutral","1.45703125",3.984375,1,1.01953125,"17.513261747999799",13.358653621,15.3067694620003,11.4332266799997
"146",4,"String Quartet No. 2, V- Furioso (Ginastera)_rep.wav","Negative","1.7578125",2.31640625,1.07421874999999,2.44140625,"29.628999175999901",27.228266085,14.566425514,17.3627430419996
"147",4,"Night on Bare Mountain (Mussorgsky)_rep.wav","Negative","3.83984375",1,6.890625,5.91796875,"18.337948120999901",29.3954068570001,8.05984318199989,24.206543319
"148",4,"Car Interior_rep.wav","Neutral","3.22265625",4.0546875,6.98046875,6.953125,"22.3669880340003",12.0770431149999,8.87147908299994,7.39856379000002
"149",4,"C Scale up_rep.wav","Neutral","1",4.00390625,6.4765625,2.99609375,"19.262026066000001",11.3290944730001,17.823945949,8.79765003000011
"150",4,"Suite Bergamasque, L. 75_ No. 3 Claire de Lune (Debussy)_rep.wav","Negative","4.9765625",4.3828125,7,7,"30.743787374",32.841793993,28.254523135,27.0973319650001
"151",4,"Random Notes_rep.wav","Neutral","1",3.953125,1,1.99609375,"16.676417056999899",13.139111122,11.3863213579998,20.5449142500001
"152",4,"Swan Lake_ Spanish Dance (Tchaikovsky)_rep.wav","Positive","4.76171875",5.84375,3.79296875,6.5078125,"16.149391626000099",12.5511728690003,19.7556941829998,30.0470903119999
"153",4,"Church Sonata in C Major, KV. 328 on period instruments (Mozart)_rep.wav","Positive","2.3828125",4.9921875,3.44140625,3.81640625,"28.047629537999899",18.4437428350001,25.6315449080002,23.432474525
"154",4,"Divertimento in D Major, K. 251_ V. Allegro assai (Mozart)_rep.wav","Positive","3.3828125",4.98828125,2.046875,5.84765625,"30.6187489809999",24.7646445730001,27.3281269019998,19.5320581619998
"155",4,"Suburb_rep.wav","Neutral","1.9921875",4.37109375,6.1015625,5.1171875,"23.856962069000001",15.0607407509996,20.1887420150001,27.4299923349999
"156",4,"String Quartet No. 2, I- Allegro Rustico (Ginastera)_rep.wav","Negative","4.62109375",2.1328125,1.3203125,5.0859375,"32.082979112999901",22.7446511720004,27.2383897879999,24.8256854700002
"157",4,"String Quartet No. 7, III_ Allegro (Shostakovich)_rep.wav","Negative","2.79296875",2.13671874999999,1.21875,3.26953125,"37.723068487999598",32.8567773660001,39.7566561990001,41.907939957
"158",4,"String Concerto in B-Flat-Minor, RV 164_ I. Allegro (Vivaldi)_rep.wav","Positive","2.1328125",6.02734375,1.1953125,5.6015625,"34.749479712999801",32.5469181969997,24.6376936770002,22.7262979319998
"159",4,"The Four Seasons, Concerto No. 2 in G Minor, RV 315 “Summer”- III. Presto (Vivaldi)_rep.wav","Negative","6.07421875",2.39453125,6.9921875,7,"10.057526394999901",20.4110058999999,25.6743656480002,27.3174347829999
"160",4,"Suite for Strings “Le Grand Cahier”- X. L’Incendie (Litvinovsky)_rep.wav","Negative","2.86328125",2.12109375,1.11328124999999,4.01953125,"24.713086564000101",17.3679924590001,26.5632033599999,21.7196757639999
"161",4,"Suite Gothique Pour Grande Orgue, Op. 25- IV. Toccata (Boëllman)_rep.wav","Negative","3.109375",1.4375,1.09765625,1.66796874999999,"28.636428847999898",24.480681641,26.4931815639997,8.4824537999998
"162",4,"Unter Donner und Blitz (Thunder and lightning Polka) (Strauss)_rep.wav","Positive","2.8828125",6.078125,1.03515624999999,4.38671875,"14.219150096000201",21.787028575,24.7176264480003,26.822667806
"163",4,"White Noise Co_rep.wav","Neutral","2.4765625",4.015625,6.56640625,5.3203125,"12.147376503",7.51786860299989,17.000718495,19.2111453890001
"164",4,"Night Commute_rep.wav","Neutral","2.42578125",3.95703125,1.01562499999999,6.984375,"18.0913468910002",14.0071074799998,10.1234855960001,12.0825825709998
"165",4,"C Scale down_rep.wav","Neutral","1.12109374999999",3.8359375,6.00390625,1.98828124999999,"24.651416697999998",21.4013207080001,13.626211237,9.53836135899973
"166",4,"Aircraft Cabin_rep.wav","Neutral","4.14453125",2.22265625,3.484375,2.703125,"23.2674770570001",11.5829524660002,16.2687157340001,20.0489936180001
"167",4,"Two Pieces for String Octet Op. 11, II_ Scherzo (Shostakovich)_rep.wav","Negative","4.015625",1.01953125,1,3.55859375,"27.7693997619999",19.589227417,15.5614282680003,13.2756352860001
"168",4,"Symphony No. 2 in D Minor, Op. 40, I_ Allegro Ben Articulo (Prokofiev)_rep.wav","Negative","4.54296875",1.02343749999999,1.01562499999999,2.44140625,"23.457467873999999",18.4796855059998,26.2099488889998,14.3750386619999
"169",4,"Sinfonia in G Major, RV 149- I. Allegro Molto (Vivaldi)_rep.wav","Positive","1.24609375",6.15234375,1.01171875,4.515625,"16.928191129999899",9.70892419799975,11.9681433979999,14.1938280700001
"170",4,"Primeval Forest_rep.wav","Neutral","1.44140625",4.9921875,5.703125,6.9765625,"19.687361670000399",14.8024835489995,8.74648428499995,6.78670554599966
"171",4,"Piano Sonata No. 11 in A Major, K. 331_ III. Alla turca (Mozart)_rep.wav","Positive","5",6.01953125,6.96484375,6.453125,"31.289107565999899",19.2805311010001,7.63754391199972,21.9133962509999
"172",4,"String Quartet No. 4, V_ Allegro Molto (Bartok)_rep.wav","Negative","5.44140625",1.421875,1,2.8515625,"20.507155378999801",23.4546202450001,26.2444694929999,28.3067224769997
"173",4,"Chromatic scale down_rep.wav","Neutral","2.0234375",2.9921875,4.671875,1,"22.7382540989997",19.8302961609997,11.6182978890001,6.60667931500029
"174",4,"Rain on a Tent_rep.wav","Neutral","2.0078125",4.03125,6.8671875,4.75,"13.6714743849997",12.2815623639999,10.9933671929998,8.704970107
"175",4,"Tape Hiss_rep.wav","Neutral","1.67578125",3.9921875,6.96875,3.63671875,"14.9344689680001",12.0751375079998,10.1200220579999,6.85245487800011
"176",4,"Le Nozze do Figaro_ Non Piu Andrai, Farfallone Amoroso (Mozart)_rep.wav","Positive","3.20703125",6,5.21875,4.9765625,"19.527633381999699",17.1105969989998,12.8648708939999,23.7109884259998
"177",4,"Random 2 Note Chords_rep.wav","Neutral","1",3.9765625,1,1.5078125,"16.2422579230001",14.7129375039999,12.9213241470001,11.2546406189999
"178",4,"Dear Zigeunerbaron (The Gypsy Baron), Act III_ March (Strauss)_rep.wav","Positive","2.10546875",6.48046875,2.65625,3.4296875,"25.481972700999901",14.4325632620002,10.5113358930002,28.8033982070001
"179",4,"Ice World_rep.wav","Neutral","1.76171875",4.203125,1.03515624999999,6.68359375,"17.598695703999901",14.5556645239998,12.4066293679998,10.3379470710001
"180",4,"Dark Forest_rep.wav","Neutral","2.453125",3.99609375,5.6328125,5.1328125,"28.7374283930003",25.2614345699998,23.6797595540001,21.4449742629999
"181",4,"Annen Polka_ Op. 117 (Strauss)_rep.wav","Positive","1.01953125",5.54296875,1,3.4765625,"15.282715262000201",20.867854991,22.255029242,23.5195423260001
"182",4,"Concerto for Strings in D Major, RV 121_ I. Allegro Molto (Vivaldi)_rep.wav","Positive","1.60937499999999",5.5078125,1.21875,4,"24.823521860999701",19.0615798610001,14.4443193510001,12.5840394800002
"183",4,"String Quartet No. 8 in C Minor II (Shostakovich)_rep.wav","Negative","4.10546875",1.265625,1,4.9921875,"27.724956001999999",14.7827619280001,21.9085108929998,18.777319152
"184",4,"The Four Seasons_ Concerto No. 1 in E Major, FV 269 “Spring”_ I. Allegro (Vivaldi)_rep.wav","Positive","2.98828125",5,6.515625,5.0234375,"21.127816160999799",17.9536440179999,7.15473711300001,9.26444916599985
"185",4,"Tritsch-Tratsch (Chit-Chat) Polka_ Op 214 (Strauss)_rep.wav","Positive","3.6953125",5.9921875,1.6875,4.828125,"24.387906084999901",20.4602826969999,16.8915097230001,28.6395058940001
"186",4,"Symphony No. 33 in B flat, K. 319- 4. Finale Allegro assai (Mozart)_rep.wav","Positive","2.91796875",4.84375,2.14453125,3.2890625,"24.719377124999902",21.8947225699998,17.9647175869999,11.801815021
"187",4,"Healing Water_rep.wav","Neutral","1.17968749999999",4.0234375,5.9765625,5.96484375,"8.1211312870004804",10.0518771199999,12.2057287260004,13.6751605199997
"188",4,"88 Keys_rep.wav","Neutral","1.41406249999999",4,1,5.4765625,"21.001203794000499",17.9476876600001,16.1414214369997,14.4494164550005
"189",4,"Railroad_rep.wav","Neutral","2.48046875",3.67578125,1.01953125,1.72265625,"8.6694501440006206",10.9349028719998,12.8250954179993,15.0151048850002
"190",4,"Eine Kleine Nachtmusik in G Major, K. 525_ I. Allegro (Mozart)_rep.wav","Positive","5.03125",5.703125,6.984375,5.75,"20.745898121000199",23.0433721569997,25.0910659370001,26.8428615049997
"191",4,"Brandenburg Concerto No. 4 in G Major, BWV 1049_ I. Allegro (Bach)_rep.wav","Positive","6.0625",5.0859375,5.9921875,6.60546875,"16.552648728999799",12.16557181,8.43998175300021,10.0862446430001
"192",4,"Piano Sonata No. 14 in C-Sharp Minor, “Moonlight Sonata”_ 1. Adagio Sostenuto (Beethoven)_rep.wav","Negative","3.5234375",2.4765625,7,5.4375,"14.427424487999801",12.6012514919993,8.2623005839996,10.226915018
"193",4,"La Finta Giardiniera, K. 196_ Ouverture. Allegro Molto (Mozart)_rep.wav","Positive","3.3125",6.546875,1.515625,4.83203125,"24.6159815239998",21.4849498339999,16.3868961220005,14.6021950519998
"194",4,"Piano Chords_rep.wav","Neutral","1.00390624999999",3.90234375,1,1,"17.787071501999801",15.0529718340003,12.4393755959999,11.0708058899999
"195",4,"Night Blue_rep.wav","Neutral","3.015625",4.00390625,1,6.984375,"9.8730333739995295",12.4160698780005,14.9028883480004,7.28671740399931
"196",4,"The Pilgrim_rep.wav","Neutral","2.62890625",4.20703125,3.0078125,6.91015625,"26.165030222999999",22.0786870729998,14.355912813,16.0159854129997
"197",4,"Chromatic scale up_rep.wav","Neutral","1.03515624999999",4.015625,1,1.73828125,"15.8723374930004",12.213841359,7.50963736100038,9.00243832599972
"198",4,"String Quartet No. 1, I- Allegro Violento Ed Agitato (Ginastera)_rep.wav","Negative","2.7421875",1.01171875,1.01562499999999,4.38671875,"22.2417352689999",7.83510259499962,9.26038195700039,19.8529950880001
"199",4,"Fireplace_rep.wav","Neutral","1.11328124999999",4,1.05859375,4.61328125,"12.2085554920004",10.756609039,9.26570863000051,7.5499048620004
"200",4,"Fan Noise_rep.wav","Neutral","1.09765625",3.9765625,6.8359375,4.66015625,"16.082171912000302",14.8278579309999,13.5830734480005,11.0870991539995
"201",4,"Piano Quintet in B Minor, IV_ Temo con Variazioni (Sviridov)_rep.wav","Negative","4.87109375",1,1,2.76953125,"22.412959221000101",19.6469105479991,18.2858383019993,25.6127167260001
"202",4,"Concerto Grosso No. 1, II_ Toccata (Schnittke)_rep.wav","Negative","4",1.6875,5.2421875,1.05859375,"21.8987208340004",26.1272044520001,11.8421661189995,28.7484099610001
"203",4,"Symphony No. 10 in E Minor, Op. 93_ Allegro (Shostakovich)_rep.wav","Negative","2.984375",1.828125,1.14062499999999,5.5703125,"26.565791992999898",24.1713924900004,17.8242807610004,14.9882807569993
"204",4,"Duduk Song_rep.wav","Neutral","1.05468749999999",3.98828125,1.03125,6.44921875,"16.316188475000601",14.7105183879994,13.2675377040004,10.9056342289995
"205",5,"Unter Donner und Blitz (Thunder and lightning Polka) (Strauss)_rep.wav","Positive","5.46875",5.76171875,4.94140625,6.94140625,"18.816581711998801",24.6929324400007,31.0551869219998,28.2964955040006
"206",5,"Concerto Grosso No. 1, II_ Toccata (Schnittke)_rep.wav","Negative","6.02734375",3.046875,3.71875,6.02734375,"27.3362950180016",13.1955467200023,19.0565042319976,24.1331892369998
"207",5,"Car Interior_rep.wav","Neutral","3.0625",4.046875,6.83984375,3.06640625,"8.7785358530018094",12.434214066001,15.9763759109991,18.556557134998
"208",5,"Violin Concerto Op. 77, II_ Scherzo (Shostakovich)_rep.wav","Negative","4.78125",6,3.95703125,5.0390625,"14.2868521640011",23.0992787639988,26.1946705489972,28.556909324001
"209",5,"Suite Bergamasque, L. 75_ No. 3 Claire de Lune (Debussy)_rep.wav","Negative","3.95703125",5.4296875,6.96484375,6.03125,"26.342851424000401",21.3589171929997,10.1344832250033,13.6104007380017
"210",5,"Symphony No. 33 in B flat, K. 319- 4. Finale Allegro assai (Mozart)_rep.wav","Positive","3.76171875",4,3.59375,6.94921875,"26.419502548000299",23.7271967240012,15.2984303550001,18.7175514340015
"211",5,"C Scale up_rep.wav","Neutral","1.03125",3.96484375,6.95703125,3.0390625,"16.877572781002499",15.1610949040004,11.5772986730007,8.39991076899968
"212",5,"Railroad_rep.wav","Neutral","1",3.96875,5.06640625,4.01171875,"14.5341880850028",13.3811789819992,11.3083944009995,8.54271832299855
"213",5,"Symphony No. 6 in F Major, Op. 68 “Pastoral”; IV. Thunder Storm (Beethoven)_rep.wav","Negative","6.1015625",5.01171875,5.57421875,6.1796875,"8.5551975029993592",24.2522473890021,15.1488087559991,19.6493092029995
"214",5,"Nutcracker Suite, Op. 71a- No. 2c, Russian Dance Trépak (Tchaikovsky)_rep.wav","Positive","6.00390625",5.15625,7,7,"10.044482657998699",11.8369588249988,6.42848375399989,7.39904250700055
"215",5,"The Four Seasons, Concerto No. 2 in G Minor, RV 315 “Summer”- III. Presto (Vivaldi)_rep.wav","Negative","6.7265625",5.00390625,6.94140625,6.984375,"9.8837315510027093",19.289454300997,7.93039785200016,7.12830678200043
"216",5,"Suburb_rep.wav","Neutral","3.09375",5.00390625,4.9765625,2.90625,"14.2898923200009",12.8307586769988,10.7478526189988,7.21942137800215
"217",5,"Random 2 Note Chords_rep.wav","Neutral","2.03125",1.921875,1.046875,1.234375,"15.8396488280013",11.0946409980024,13.0550884859985,8.16724038100073
"218",5,"The Four Seasons_ Concerto No. 1 in E Major, FV 269 “Spring”_ I. Allegro (Vivaldi)_rep.wav","Positive","4.7421875",6.9765625,6.9765625,6.984375,"13.993010613001299",17.0547401080002,6.91132464700058,8.7759032449976
"219",5,"Tritsch-Tratsch (Chit-Chat) Polka_ Op 214 (Strauss)_rep.wav","Positive","6.0390625",5.96484375,6.9921875,6.9765625,"15.1964783700022",11.3131946300018,6.67493364799884,8.22558623599979
"220",5,"Le Nozze do Figaro_ Non Piu Andrai, Farfallone Amoroso (Mozart)_rep.wav","Positive","3.0625",4.01171875,5.9921875,6.94140625,"36.659844434001499",34.6183151609984,31.1864928130016,29.3616570610029
"221",5,"Sonata for Violin and Piano in D Major, KV 7 (Mozart)_rep.wav","Positive","2.8515625",6.33203125,5.96875,5.81640625,"21.069913180002899",9.68689482300033,14.1316966979975,16.0038117919975
"222",5,"Night Commute_rep.wav","Neutral","1.96484374999999",4.00390625,3.88671875,5.95703125,"14.2505179450017",12.2504223469986,10.3961371289988,8.63197637700068
"223",5,"Suite Gothique Pour Grande Orgue, Op. 25- IV. Toccata (Boëllman)_rep.wav","Negative","2.57421875",1.046875,2.33984375,1.921875,"8.9610065360029694",6.95846707099917,10.6013151229999,12.0577169949974
"224",5,"Night Blue_rep.wav","Neutral","2.9765625",5.4296875,1.9765625,4.52734375,"17.3916012490008",13.7057707709973,11.1628453049997,9.60516568899765
"225",5,"Aircraft Cabin_rep.wav","Neutral","1.07421874999999",3.9921875,1.15625,1.00390624999999,"12.0913333860007",11.0583513109995,8.19526456400126,9.17229832399971
"226",5,"Singing Bowls_rep.wav","Neutral","1.00390624999999",3.984375,1,3,"17.123770417998401",15.2111420099972,8.13506979299927,10.7568130030012
"227",5,"Annen Polka_ Op. 117 (Strauss)_rep.wav","Positive","2.125",4.01171875,5.4296875,5.01171875,"15.600835105000399",11.3720681609993,9.55333986500045,7.9997269710002
"228",5,"The Barber of Seville- Figaro’s Aria (Rossini)_rep.wav","Positive","3.95703125",5.95703125,1.6640625,4.52734375,"14.5607371039986",12.4556601229996,7.16180793500097,8.7175766040018
"229",5,"Duduk Song_rep.wav","Neutral","1.82421874999999",3.37890625,1.5,6.19140625,"25.450308125000401",21.8758498590032,14.3682018629988,11.7540971729977
"230",5,"Dark Forest_rep.wav","Neutral","1.1015625",4.0390625,7,1.44140625,"10.6307841369998",9.73337698699833,6.82891479599857,8.35980053400271
"231",5,"Symphony No. 10 in E Minor, Op. 93_ Allegro (Shostakovich)_rep.wav","Negative","4.58984375",2.62890625,2.27734375,3.0625,"17.271917106001599",19.4165868989985,21.5195352800001,24.031013705
"232",5,"Piano Chords_rep.wav","Neutral","2.14453125",3.9921875,2.45703125,5.02734375,"19.897517792996901",17.0851346599993,15.3699872049983,13.478323512998
"233",5,"Primeval Forest_rep.wav","Neutral","2.4375",6.9296875,5.06640625,7,"12.0771665799984",10.415640324998,8.76789798699974,6.8436283359988
"234",5,"88 Keys_rep.wav","Neutral","1.07421874999999",2.69140625,1,1.8046875,"15.911474527001699",14.6667962659994,22.8578485419966,24.7845979899975
"235",5,"La Finta Giardiniera, K. 196_ Ouverture. Allegro Molto (Mozart)_rep.wav","Positive","1.63671874999999",4.63671875,1.796875,3.734375,"19.607124951999101",22.9082063829991,25.5057436770002,29.6925220670018
"236",5,"String Quartet No. 2, I- Allegro Rustico (Ginastera)_rep.wav","Negative","3.046875",2.6015625,6.94140625,2.375,"22.469135714996799",19.6590362799979,7.00923831999898,12.9459803499994
"237",5,"Piano Sonata No. 14 in C-Sharp Minor, “Moonlight Sonata”_ 1. Adagio Sostenuto (Beethoven)_rep.wav","Negative","4.40625",2.96875,7,7,"19.119576015000298",14.6941603849991,7.96114852200116,7.1293077299997
"238",5,"Sinfonia in G Major, RV 149- I. Allegro Molto (Vivaldi)_rep.wav","Positive","4.26171875",5.84375,6.8125,6.32421875,"15.8639544249999",17.5707193629968,6.708509778,8.13119189400094
"239",5,"Random Notes_rep.wav","Neutral","1.46484374999999",4.046875,1.10937499999999,1.421875,"10.182554172999501",8.46817338499749,11.6604325789994,15.2923773850016
"240",5,"Ice World_rep.wav","Neutral","1.24999999999999",4.31640625,1.9375,1.82421874999999,"13.3180622180007",11.7013308019995,9.61986095799875,7.81495224199898
"241",5,"The Pilgrim_rep.wav","Neutral","1.19140624999999",3.95703125,1,3.6875,"15.769600421001",13.8456186809999,10.5562526309986,8.99157329400259
"242",5,"Tape Hiss_rep.wav","Neutral","1.0390625",4.00390625,5.12890625,3.046875,"11.464291871998199",10.3291726370007,8.8693585889996,7.60753222199855
"243",5,"Symphony No. 2 in D Minor, Op. 40, I_ Allegro Ben Articulo (Prokofiev)_rep.wav","Negative","3.7890625",1.8671875,1.27734375,2.6171875,"14.6118229559979",13.1362049509989,11.4411504560011,9.97202974300307
"244",5,"String Quartet No. 2, V- Furioso (Ginastera)_rep.wav","Negative","2.921875",3.01171875,1.9921875,5.26171875,"19.842750558000201",15.3333217229992,9.33645163300025,7.47269058800156
"245",5,"String Concerto in B-Flat-Minor, RV 164_ I. Allegro (Vivaldi)_rep.wav","Positive","2.4296874999999898",4.69140625,2.82421875,4.2421875,"22.847684779000701",15.1794146510001,11.0225860250029,8.72066386399819
"246",5,"String Quartet No. 1, I- Allegro Violento Ed Agitato (Ginastera)_rep.wav","Negative","4.4765625",3.1171875,1.17187499999999,3.08984375,"9.5269781790011603",12.4662566940023,16.2895643740012,17.4594266929998
"247",5,"Piano Sonata No. 11 in A Major, K. 331_ III. Alla turca (Mozart)_rep.wav","Positive","2.984375",4.96484375,3.03125,6.07421875,"27.425835639998599",23.4543625099977,18.5304260880002,16.952534715001
"248",5,"Church Sonata in C Major, KV. 328 on period instruments (Mozart)_rep.wav","Positive","3.03125",5.0390625,2.31249999999999,6.01171875,"11.0282660299999",13.9858756450012,22.2582875389998,20.8719770180032
